GNSS_IES,S105,22.9517,121.1129,699.92
GNSS_IES,S167,23.9544,120.9341,580.90
GNSS_IES,S170,23.7460,120.7676,753.76
GNSS_IES,S23R,22.6450,120.6062,94.18
GNSS_IES,SCHN,24.1278,121.6516,52.69
GNSS_IES,SHAN,23.1089,121.1995,319.70
GNSS_IES,SILN,23.1604,120.6460,488.38
GNSS_IES,SUAB,24.5939,121.8679,26.98
GNSS_IES,TAPE,23.1256,121.2309,303.40
GNSS_IES,TAPO,23.1271,121.2374,419.69
GNSS_IES,TAPP,25.0403,121.6140,60.66
GNSS_IES,TAPU,23.2508,120.5854,670.03
GNSS_IES,TENC,23.2778,120.9157,2340.96
GNSS_IES,TTSH,22.7471,121.1476,48.62
GNSS_IES,TUNH,23.0752,121.3002,358.94
GNSS_IES,W021,23.5357,120.5495,182.92
GNSS_IES,W029,23.5408,120.6643,1065.99
GNSS_IES,W030,23.4741,120.6955,1312.72
GNSS_IES,WLIP,23.1483,120.6326,466.18
GNSS_IES,WUCH,23.9238,121.0272,1397.42
GNSS_IES,WUFN,24.0428,120.6994,109.68
GNSS_IES,YUNL,23.8839,120.7986,251.06
GNSS_ETEC,NDH1,23.9624,121.5956,49.40
GNSS_ETEC,NDH2,23.9482,121.5474,106.98
GNSS_ETEC,NDH3,23.9955,121.5653,92.04
GNSS_ETEC,NDH4,23.9168,121.5199,597.77
GNSS_ETEC,NDH5,24.0100,121.6181,57.83
GNSS,ALIS,23.5082,120.8133,2438.33
GNSS,ANBU,25.1827,121.5296,861.62
GNSS,ANK2,24.9593,121.5251,45.43
GNSS,ANKN,24.9591,121.5247,45.97
GNSS,BAL2,24.6993,121.4272,1698.98
GNSS,BALN,24.6995,121.4261,1715.24
GNSS,BANC,24.9977,121.4421,31.10
GNSS,BIMO,22.5328,120.9674,48.08
GNSS,BLOW,24.1718,121.5713,375.42
GNSS,CHEN,23.0974,121.3736,60.34
GNSS,CHIH,23.1158,121.2060,313.52
GNSS,CHIN,24.2710,120.5822,57.30
GNSS,CHIU,23.9454,120.8289,1067.55
GNSS,CHNT,24.1492,121.6619,38.78
GNSS,CHU2,24.0659,120.5571,108.19
GNSS,CHUA,24.0661,120.5573,109.04
GNSS,CHUL,23.1324,121.1257,465.68
GNSS,CHUN,23.4529,121.3931,118.93
GNSS,CLAN,24.6023,121.5120,453.16
GNSS,CLON,22.4301,120.5796,49.25
GNSS,DAHU,24.4229,120.8718,308.02
GNSS,DAJN,22.3113,120.8650,356.21
GNSS,DANL,22.2041,120.7519,148.08
GNSS,DAS1,22.4770,120.9433,378.79
GNSS,DASI,22.4784,120.9444,386.69
GNSS,DCHU,23.2132,121.2806,251.24
GNSS,DNFU,23.6851,121.4823,133.37
GNSS,DPIN,24.0431,120.9328,740.17
GNSS,DSIN,23.6312,121.3980,178.22
GNSS,DULI,23.0257,121.3306,49.95
GNSS,FENP,23.5984,121.5194,39.82
GNSS,FIVE,25.0710,121.7811,775.18
GNSS,FKD2,23.6884,120.8620,567.89
GNSS,FKDO,23.6836,120.8563,560.68
GNSS,FLON,25.0204,121.9375,41.53
GNSS,FUSN,24.7991,121.3315,362.56
GNSS,GAIS,23.0803,120.5906,313.43
GNSS,GUK2,24.2030,121.0070,772.20
